depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count
1,0.495717257,-0.004282756,0.000000000,0.000000000,0.000000000,0,1.000000000,3,1.468770146,2.076587439,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,15,"ConstraintPropagation:2|Cost:1|Performance:1|Refactor:4|Reliability:3|Structural:4",1.656551123,6,3,504.108062744,873.140808105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.036828022,0.500000000,0.996079981,0.000000000,0.007154640,0.000000000,0.000000000,154.306854248,false,"global_robust",3,3,3.086349726,504.108062744,5.345714569,873.140808105,27,12,2,3
2,0.491517872,-0.004199362,0.000000000,0.000000000,0.000000000,0,1.000000000,9,2.035135746,2.748680830,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,47,"ConstraintPropagation:6|Cost:3|Performance:3|Refactor:14|Reliability:9|Structural:12",1.639872432,6,9,104.988769531,314.966308594,0.288328648,0.000000000,0.000000000,0.000000000,0.000000000,0.862749994,0.030932626,0.592262328,0.996079981,0.014550000,0.030932626,0.274745166,0.000600000,154.306854248,false,"global_robust",9,0,0.157593831,104.988769531,0.472781509,314.966308594,324,144,0,4
3,0.487531245,-0.003986626,0.000000000,0.000000000,0.000000000,0,1.000000000,15,1.531820059,0.082257330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,81,"ConstraintPropagation:8|Cost:5|Performance:5|Refactor:28|Reliability:15|Structural:20",1.597325206,6,15,96.805206299,237.126449585,0.320016921,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.829778790,0.996079981,0.014550000,0.000000000,0.170221180,0.000600000,154.306854248,false,"global_robust",15,1,1.001995087,96.805206299,2.632235289,237.126449585,945,420,1,4
4,0.483733624,-0.003797644,0.000000000,0.000000000,0.000000000,0,1.000000000,10,2.339181662,0.369687974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,78,"ConstraintPropagation:6|Cost:4|Performance:5|Refactor:28|Reliability:15|Structural:20",1.559528708,6,10,109.138778687,270.081939697,0.351398945,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.883922815,0.996159971,0.028650001,0.000000000,0.116077170,0.000600000,154.306854248,false,"global_robust",10,1,1.369773388,109.138778687,3.622704506,270.081939697,405,180,1,4
5,0.480015695,-0.003717924,0.000000000,0.000000000,0.000000000,0,1.000000000,5,0.953115165,2.115534067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,75,"ConstraintPropagation:6|Cost:3|Performance:5|Refactor:28|Reliability:15|Structural:18",1.543584704,6,5,368.707122803,393.147827148,0.999999881,0.000000000,0.000000000,0.000000000,0.000000000,0.877300024,0.000000000,0.921744585,0.996159971,0.029100001,0.000000000,0.078255415,0.000600000,154.306854248,false,"global_robust",5,1,1.059129357,368.707122803,0.655636907,393.147827148,90,40,1,4
6,0.476362526,-0.003653164,0.000000000,0.000000000,0.000000000,0,1.000000000,5,2.678940296,1.818770647,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,60,"ConstraintPropagation:4|Cost:3|Performance:4|Refactor:24|Reliability:13|Structural:12",1.530632854,6,5,621.686218262,413.843719482,0.999999940,0.000000000,0.000000000,0.000000000,0.000000000,0.889707148,0.000000000,0.931911528,0.996159971,0.026957143,0.000000000,0.068088472,0.000640000,154.306854248,false,"global_robust",5,1,1.395808101,621.686218262,0.435337543,413.843719482,90,40,1,4
7,0.473022789,-0.003339725,0.000000000,0.000000000,0.000000000,0,1.000000000,6,0.229688719,1.206522584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,57,"ConstraintPropagation:4|Cost:2|Performance:4|Refactor:26|Reliability:12|Structural:9",1.467944980,6,6,127.566307068,183.071990967,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.937782824,0.996680021,0.029999999,0.000000000,0.062217169,0.000840000,154.306854248,false,"global_robust",6,1,1.202653885,127.566307068,1.285064459,183.071990967,135,60,1,4
8,0.470102668,-0.002920130,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.069938563,4.533430099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,45,"ConstraintPropagation:3|Cost:1|Performance:3|Refactor:22|Reliability:11|Structural:5",1.384025931,6,8,88.128486633,237.728683472,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.947753131,0.996760011,0.029999999,0.000000000,0.052246872,0.000840000,154.306854248,false,"global_robust",8,1,0.480268717,88.128486633,0.691929579,237.728683472,252,112,1,4
9,0.467334569,-0.002768092,0.000000000,0.000000000,0.000000000,0,1.000000000,8,0.161683813,9.123927116,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,49,"ConstraintPropagation:4|Cost:1|Performance:4|Refactor:26|Reliability:10|Structural:4",1.353618383,6,8,122.811454773,216.869644165,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907750010,0.000000000,0.950776577,0.996840000,0.030449999,0.000000000,0.049223449,0.001200000,154.306854248,false,"global_robust",8,1,1.090294480,122.811454773,1.291302681,216.869644165,252,112,1,4
10,0.464566499,-0.002768092,0.000000000,0.000000000,0.000000000,0,1.000000000,3,0.456295192,10.681907654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,49,"ConstraintPropagation:4|Cost:1|Performance:4|Refactor:26|Reliability:10|Structural:4",1.353618383,6,3,318.596282959,492.932525635,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.911135733,0.000000000,0.951821387,0.996840000,0.048385713,0.000000000,0.048178617,0.001280000,154.306854248,false,"global_robust",3,1,3.877145052,318.596282959,1.101492763,492.932525635,27,12,1,4
